Epochs,Train 1nll_loss,Val 1nll_loss,Train accuracy,Val accuracy
41,0.009054421761334655,6.41926073515287,99.7059811827957,74.80318740399386
42,0.009392663621932107,6.460488618061107,99.64717741935483,73.69431643625192
43,0.005487481109364043,5.855131981193378,99.72278225806451,75.340821812596
44,0.02250510180366393,5.530926847970614,99.6051747311828,75.340821812596
45,0.0038676847447809463,6.657582520156779,99.8991935483871,76.2144777265745
46,0.03009455500249524,5.82033246819691,99.40356182795699,72.95506912442396
47,0.005079159729754098,5.514144800042593,99.79838709677419,75.74404761904762
48,0.0015423559602881,6.4702919055056825,99.94959677419355,75.50883256528418
49,0.0068195429907295,6.4775513557977575,99.75638440860214,74.90399385560676
50,0.009419796126976313,5.348647354110595,99.73118279569893,75.1392089093702
51,0.0015101998754628073,7.502492502171506,99.97479838709677,75.30721966205837
52,0.02020888850160066,5.205104020334059,99.47916666666667,74.37115975422427
53,0.006100554190366423,5.599647087435568,99.75638440860214,73.22388632872504
54,0.013351214070521155,7.072605603484697,99.75638440860214,75.84485407066052
55,0.023505912055550467,5.473975217470559,99.37836021505376,75.00480030721965
56,0.008677450782664237,6.009375715768465,99.80678763440861,75.27361751152074
57,0.003215027085930551,5.453895819443528,99.9075940860215,73.92953149001536
58,0.0034681432256737253,5.902927904359756,99.85719086021506,74.29915514592933
59,0.0011364728428870858,7.185815242669916,99.97479838709677,74.80318740399386
60,0.017381562110051436,4.7365921293535544,99.73958333333333,74.80318740399386
61,0.0015846866135621964,5.590562653797929,99.94959677419355,75.84485407066052
62,0.0015698408749603985,5.8770856049753,99.95799731182795,75.24001536098311
63,0.0022564679349093035,6.503002762794495,99.93279569892474,75.24001536098311
64,0.0014269737124929331,6.403159659395936,99.95799731182795,76.0752688172043
65,0.007963214745020993,5.696651541417645,99.73958333333333,74.76958525345621
66,0.0021818329444493376,7.362875542333049,99.87399193548387,75.84485407066052
67,0.0014280572800969586,7.43408433083565,99.94119623655914,75.87845622119815
68,0.00679290247185999,6.222106622111413,99.83198924731182,74.80318740399386
69,0.0016479996798347922,8.049086147739041,99.89079301075269,75.60963901689708
70,0.002305994634668734,8.933945305885807,99.94119623655914,74.83678955453149
71,0.01285606890826003,4.3556534628714285,99.64717741935483,76.58410138248848
72,0.029568362232831834,5.5862571667599425,99.57997311827957,71.34216589861751
73,0.011017868414030631,6.171604052025785,99.71438172043011,75.4416282642089
74,0.0026325204571429777,6.772927150290499,99.89079301075269,75.54243471582181
75,0.0013320590553577186,6.688187677373168,99.96639784946237,75.77764976958525
76,0.001812208234632752,6.365164581165518,99.93279569892474,75.4416282642089
77,0.006455862082871881,7.178437019548109,99.79838709677419,75.84485407066052
78,0.003904828616946535,5.450952486325336,99.89079301075269,72.95506912442396
79,0.0036792774420559074,6.129402106808078,99.88239247311827,75.1392089093702
80,0.006616593028204622,5.763779154387853,99.79838709677419,75.4416282642089
81,0.0016565009742769553,7.475557078597366,99.92439516129032,76.48329493087557
82,0.0013687137222075667,7.581729412078857,99.94959677419355,76.14727342549924
83,0.0012022884574580672,8.186664859453836,99.94119623655914,76.2144777265745
84,0.0011173190970201739,7.501405484573816,99.94119623655914,75.67684331797236
85,0.005507987310130018,7.213525481121515,99.78998655913979,74.60157450076805
86,0.019906803316431826,8.201521400482424,99.50436827956989,74.93759600614439
87,0.0019283554433225851,8.577526100220219,99.8991935483871,74.76958525345621
88,0.002837707078803004,8.653060106820957,99.89079301075269,75.00480030721965
89,0.0018113870656704149,8.773429178422496,99.92439516129032,75.87845622119815
90,0.0011526323961297364,9.584543503740782,99.94119623655914,75.71044546850999
91,0.0004817450383699837,9.455367302381864,99.97479838709677,76.01286482334869
92,0.0008686890889895925,9.84720250098936,99.97479838709677,76.01286482334869
93,0.00018535840515074853,11.523694854910655,99.98319892473118,76.41609062980031
94,0.012589343697915884,5.310608278038681,99.68077956989248,72.51824116743471
95,0.008515590353759171,8.83740904638844,99.6975806451613,74.63517665130568
96,0.0046928715951676464,5.893208883141958,99.78998655913979,73.86232718894009
97,0.002854723769361319,6.684982167777195,99.80678763440861,75.4416282642089
98,0.0011674839278596359,6.695701037683794,99.95799731182795,74.46716589861751
99,0.003446697808374219,5.007921190031113,99.91599462365592,73.79512288786482
100,0.0017247166945921933,5.891502323970999,99.95799731182795,75.74404761904762
