Epochs,Train 1nll_loss,Val 1nll_loss,Train accuracy,Val accuracy
42,0.004475358734064433,9.653514470143985,99.85279273216689,72.97267025089606
43,0.021579963553139635,6.023489169215643,99.68034993270525,70.07728494623656
44,0.009466406793269292,7.428810944480281,99.78549798115748,71.36536738351255
45,0.0020358147759646384,5.539435993599636,99.92008748317632,69.11402329749104
46,0.006204440536391684,8.180885386082434,99.77708613728129,71.86939964157706
47,0.007064410069667467,10.313294126782367,99.79811574697173,71.63978494623656
48,0.020030686215946183,8.58604609133095,99.76446837146703,71.40456989247312
49,0.004445226450337003,7.985804925682724,99.81914535666218,71.71258960573476
50,0.014086896830126323,13.345840566901751,99.73082099596232,70.99014336917563
51,0.015364715717704619,9.27204103367303,99.6971736204576,72.32862903225806
52,0.00616385227276321,7.978221861905949,99.7350269179004,70.49171146953405
53,0.00693233803739427,8.835160548968982,99.80652759084792,71.97020609318997
54,0.0033530260030112686,11.87575336169171,99.89064602960968,72.18301971326164
55,0.027649016567312248,10.321343782768455,99.53734858681023,70.81653225806451
56,0.009063584069893804,11.10475706477319,99.75605652759084,72.85506272401433
57,0.002220204571427441,9.392474959614457,99.90746971736205,72.22222222222223
58,0.00759230711053686,5.22978074512174,99.810733512786,67.99395161290323
59,0.00923247298399128,7.974267240493528,99.71399730820995,70.68772401433691
60,0.012851416682991914,6.9449881821550346,99.59202557200538,71.04614695340503
61,0.0029084455029066455,9.266545145742354,99.86541049798116,72.64784946236558
62,0.0005719271298362667,10.674795765389678,99.94111709286676,72.49663978494624
63,0.02398338521197359,10.765644747723815,99.34808209959623,72.2614247311828
64,0.003232417696004474,13.772845126608367,99.84017496635262,72.52464157706093
65,0.0024894032093867946,11.162157151647794,99.89485195154778,71.39336917562724
66,0.011440211276814239,11.970927286532618,99.68034993270525,71.21415770609319
67,0.0007027041797308038,11.764914491484243,99.95794078061911,71.98700716845879
68,0.005724710491854508,20.545437766659646,99.810733512786,71.57818100358422
69,0.035131167751436175,8.257576644420624,99.39434724091521,70.83893369175627
70,0.014950434235526387,10.474712798031428,99.7013795423957,70.64852150537635
71,0.017168891197819565,10.399740742098901,99.6971736204576,71.93660394265234
72,0.022689221974464102,8.82199836482284,99.58361372812921,72.1326164874552
73,0.0027139945449328948,9.343974356369305,99.89905787348587,72.71505376344086
74,0.013548006107083014,7.683691197505561,99.76446837146703,71.06294802867384
75,0.0032306702578681072,9.571761763224037,99.86961641991924,71.86379928315412
76,0.0020651427300293033,7.713737814016239,99.89905787348587,71.20855734767025
77,0.0018197014746357686,9.226392102497881,99.95373485868102,71.77979390681003
78,0.005042244157565604,14.489028018648906,99.83176312247645,71.95900537634408
79,0.0073030569731065515,12.415261729430126,99.74764468371467,70.32930107526882
80,0.009057967410960377,11.074142275958932,99.71820323014805,70.71572580645162
81,0.001634483670075311,12.006677105862607,99.89485195154778,70.67092293906809
82,0.0038270118152448963,11.752469744092675,99.84438088829071,71.10775089605734
83,0.006192533902400587,12.35613432750907,99.77708613728129,71.63418458781362
84,0.008284356511318779,15.762249423611548,99.61726110363392,72.16061827956989
85,0.05249718103731289,10.92129766716752,99.22611036339165,71.47177419354838
86,0.010363924329593719,11.063300723350176,99.76867429340511,71.67338709677419
87,0.003999099892112943,15.419237713659964,99.80652759084792,71.10215053763442
88,0.009074470919317878,16.62051514912677,99.82755720053835,70.06048387096774
89,0.012542700918520925,15.91683449155541,99.80232166890983,70.90613799283153
90,0.0017995222921351433,12.623423306531803,99.93691117092867,71.55017921146954
91,0.0015099414691528692,15.37495090884547,99.91588156123822,72.03181003584228
92,0.008672747224099333,13.126723045302976,99.77708613728129,71.34296594982078
93,0.0025834119297778505,10.457820848431638,99.8864401076716,67.08109318996416
94,0.30440862333711244,13.101574178664915,99.04525572005383,70.73812724014337
95,0.0034210793777714184,11.075880344836943,99.82755720053835,71.88620071684588
96,0.002923472774864052,11.204817515227102,99.91167563930013,71.230958781362
97,0.006850277202069821,15.796164167183703,99.80652759084792,72.16061827956989
98,0.00265145469856641,13.514927330517,99.9242934051144,71.44937275985663
99,0.001180434781879218,18.408076201715776,99.91588156123822,70.85573476702508
100,0.0073127082326190605,16.134974511720802,99.82755720053835,71.24215949820788
